"model_id","location","origin_date","horizon","target_end_date","value","output_type","output_type_id"
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,1.46696478207024,"quantile",0.9
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,1.59416085839932,"quantile",0.95
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,1.98048378685602,"quantile",0.975
"sismid-var2_log","HHS Region 10",2020-08-29,4,2020-09-26,2.4302232887905,"quantile",0.99
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,0.801395130117522,"quantile",0.01
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,0.85979562762802,"quantile",0.025
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,0.883750486956158,"quantile",0.05
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,0.973049553336746,"quantile",0.1
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.03854123500686,"quantile",0.15
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.07364021355969,"quantile",0.2
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.09222049429126,"quantile",0.25
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.11461339682301,"quantile",0.3
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.13929133827363,"quantile",0.35
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.16942721734371,"quantile",0.4
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.19288193751927,"quantile",0.45
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.22154822963898,"quantile",0.5
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.23605456106754,"quantile",0.55
"sismid-var2_log","HHS Region 2",2020-08-29,1,2020-09-05,1.24639055896853,"quantile",0.6
